Customer,State,Customer Lifetime Value,Response,Coverage,Education,,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size
JP12645,Arizona,"$12,037",Yes,Basic,Bachelor,11-10-02,Employed,M,"$44,428",Suburban,Single,104,17,61,0,2,Personal Auto,Personal L3,Offer1,Call Center,$499,SUV,Medsize
ZF28570,Nevada,"$3,895",No,Premium,Bachelor,2/17/11,Employed,M,"$52,361",Suburban,Single,102,13,78,0,1,Personal Auto,Personal L3,Offer3,Agent,$646,Four-Door Car,Medsize
UU93074,California,"$11,701",No,Premium,College,11-5-01,Employed,M,"$32,435",Suburban,Married,297,24,68,0,1,Personal Auto,Personal L1,Offer1,Agent,"$1,767",Luxury Car,Medsize
SZ60450,California,"$3,419",No,Extended,High School or Below,2/13/11,Employed,M,"$40,272",Rural,Married,86,8,64,0,1,Personal Auto,Personal L3,Offer3,Agent,$23,Two-Door Car,Medsize
HL63895,Arizona,"$7,303",No,Basic,Master,1/18/11,Employed,M,"$30,492",Urban,Married,61,32,68,0,2,Personal Auto,Personal L3,Offer1,Branch,$171,Four-Door Car,Medsize
UD27196,Arizona,"$19,685",No,Extended,High School or Below,1/22/11,Employed,M,"$51,524",Suburban,Married,244,6,30,0,3,Personal Auto,Personal L2,Offer3,Branch,"$1,171",Luxury Car,Small
OU53351,Arizona,"$2,486",No,Basic,College,2/18/11,Employed,M,"$36,635",Suburban,Married,63,20,28,0,1,Corporate Auto,Corporate L2,Offer4,Agent,$302,Four-Door Car,Small
SX50964,Arizona,"$5,224",No,Basic,Bachelor,1/24/11,Employed,F,"$83,389",Urban,Married,65,5,57,0,3,Corporate Auto,Corporate L2,Offer2,Branch,$209,Two-Door Car,Small
RP30093,Oregon,"$49,221",No,Premium,Bachelor,1/23/11,Employed,F,"$63,035",Suburban,Married,153,20,97,0,2,Personal Auto,Personal L3,Offer1,Agent,$734,SUV,Medsize
BK73302,California,"$3,168",No,Extended,Bachelor,2/17/11,Employed,M,"$61,638",Suburban,Divorced,82,3,55,2,1,Corporate Auto,Corporate L3,Offer2,Web,$544,Four-Door Car,Medsize
CS93971,Arizona,"$7,805",Yes,Basic,College,1/27/11,Retired,F,"$21,073",Suburban,Divorced,106,25,54,1,3,Personal Auto,Personal L2,Offer1,Agent,$509,SUV,Small
RG13940,California,"$13,198",Yes,Basic,College,1/27/11,Unemployed,F,$0,Suburban,Single,68,19,2,3,2,Personal Auto,Personal L2,Offer1,Agent,$326,Four-Door Car,Large
ZG94155,Oregon,"$6,234",No,Extended,Bachelor,2/24/11,Unemployed,M,$0,Rural,Married,82,26,12,0,9,Personal Auto,Personal L3,Offer1,Branch,$193,Two-Door Car,Large
QN15356,Arizona,"$7,540",No,Basic,College,11-12-02,Unemployed,M,$0,Suburban,Single,74,23,64,0,2,Personal Auto,Personal L3,Offer1,Branch,$533,Four-Door Car,Large
MZ16820,Nevada,"$8,158",No,Premium,High School or Below,11-11-01,Employed,M,"$86,811",Suburban,Married,102,19,22,0,5,Corporate Auto,Corporate L2,Offer2,Call Center,$490,Four-Door Car,Small
DO98345,Oregon,"$13,157",No,Extended,High School or Below,2/28/11,Employed,M,"$72,517",Urban,Married,82,33,27,0,2,Personal Auto,Personal L3,Offer2,Web,$371,Two-Door Car,Medsize
EQ69638,Washington,"$5,108",No,Extended,College,1/15/11,Unemployed,M,$0,Suburban,Single,77,2,71,0,9,Personal Auto,Personal L3,Offer3,Branch,$554,Four-Door Car,Small
UK76814,Oregon,"$5,339",No,Basic,Doctor,2/25/11,Employed,F,"$84,424",Urban,Married,66,18,71,0,9,Personal Auto,Personal L2,Offer2,Call Center,$232,Four-Door Car,Medsize
SR30440,California,"$8,649",No,Basic,College,1/13/11,Employed,F,"$43,383",Suburban,Married,109,7,60,0,8,Personal Auto,Personal L1,Offer3,Branch,$758,SUV,Medsize
XE66367,Oregon,"$7,519",Yes,Extended,High School or Below,2/20/11,Employed,M,"$96,306",Rural,Divorced,95,12,17,1,6,Special Auto,Special L2,Offer1,Agent,$185,Four-Door Car,Medsize
SZ70655,California,"$4,293",No,Basic,College,1/31/11,Unemployed,F,$0,Suburban,Single,61,18,15,0,8,Corporate Auto,Corporate L3,Offer1,Agent,$293,Two-Door Car,Large
LX99948,Washington,"$4,529",No,Basic,Master,2/18/11,Employed,F,"$65,134",Urban,Married,112,28,48,0,1,Personal Auto,Personal L2,Offer4,Branch,$529,SUV,Small
DK98861,Arizona,"$13,160",No,Basic,College,1/18/11,Employed,F,"$94,125",Urban,Married,109,33,21,0,2,Personal Auto,Personal L2,Offer2,Call Center,$342,SUV,Medsize
JX14364,Oregon,"$13,236",No,Basic,College,2/24/11,Employed,M,"$39,778",Suburban,Married,112,23,49,0,2,Personal Auto,Personal L3,Offer1,Call Center,$806,SUV,Medsize
LI85491,Oregon,"$3,745",No,Basic,High School or Below,11-1-01,Unemployed,F,$0,Suburban,Single,101,3,32,0,1,Personal Auto,Personal L3,Offer1,Agent,$727,SUV,Small
JY87538,Oregon,"$28,486",No,Basic,College,1/14/11,Employed,F,"$91,871",Urban,Single,102,5,3,0,2,Personal Auto,Personal L2,Offer1,Web,$347,SUV,Medsize
VE55982,Nevada,"$2,645",No,Basic,Bachelor,11-1-01,Employed,M,"$54,000",Suburban,Divorced,66,15,45,0,1,Corporate Auto,Corporate L1,Offer1,Call Center,$374,Two-Door Car,Medsize
WK99918,Oregon,"$5,073",Yes,Extended,Doctor,1/30/11,Employed,M,"$57,709",Suburban,Married,125,10,26,0,1,Personal Auto,Personal L1,Offer2,Branch,$600,SUV,Medsize
XP16538,Arizona,"$4,273",No,Basic,High School or Below,11-3-02,Employed,F,"$81,132",Urban,Divorced,107,19,52,0,1,Corporate Auto,Corporate L2,Offer2,Agent,$419,SUV,Small
HW42900,California,"$11,003",No,Extended,College,1/29/11,Employed,M,"$22,926",Suburban,Married,93,1,99,0,2,Corporate Auto,Corporate L1,Offer1,Web,$480,Four-Door Car,Small
JG84729,Arizona,"$14,182",No,Basic,College,1/20/11,Unemployed,F,$0,Suburban,Single,72,15,91,2,2,Personal Auto,Personal L1,Offer1,Call Center,$346,Four-Door Car,Medsize
UX71137,Washington,"$8,876",No,Premium,Doctor,11-5-02,Employed,F,"$69,205",Urban,Married,110,20,56,0,6,Personal Auto,Personal L3,Offer2,Web,$372,Four-Door Car,Medsize
ND29059,Oregon,"$11,078",No,Extended,Bachelor,2/26/11,Employed,M,"$78,011",Urban,Married,138,14,42,0,3,Personal Auto,Personal L3,Offer1,Agent,$620,SUV,Medsize
HC76653,Oregon,"$2,436",No,Basic,College,11-7-01,Employed,M,"$32,931",Suburban,Married,62,16,45,0,1,Personal Auto,Personal L2,Offer2,Agent,$298,Four-Door Car,Medsize
SG73822,California,"$8,744",No,Premium,Bachelor,11-2-02,Employed,F,"$99,517",Rural,Divorced,109,2,93,0,3,Personal Auto,Personal L2,Offer2,Agent,$240,Four-Door Car,Medsize
CB44654,Arizona,"$2,410",No,Basic,Bachelor,2/28/11,Employed,M,"$59,665",Urban,Single,62,33,3,1,1,Personal Auto,Personal L3,Offer1,Agent,$167,Two-Door Car,Medsize
MQ15074,Washington,"$2,499",No,Basic,High School or Below,11-1-02,Employed,M,"$28,082",Suburban,Married,64,9,63,0,1,Personal Auto,Personal L2,Offer2,Branch,$578,Four-Door Car,Medsize
YJ43481,Arizona,"$8,528",No,Basic,High School or Below,11-4-01,Employed,F,"$91,099",Urban,Single,107,14,37,0,3,Corporate Auto,Corporate L2,Offer1,Call Center,$406,SUV,Medsize
TP15362,Oregon,"$3,592",No,Extended,College,11-5-02,Employed,M,"$28,013",Suburban,Divorced,91,16,13,0,1,Personal Auto,Personal L1,Offer2,Branch,$655,Four-Door Car,Medsize
YX90754,Nevada,"$8,540",No,Basic,High School or Below,2/20/11,Employed,F,"$55,478",Urban,Married,71,7,1,0,2,Personal Auto,Personal L2,Offer2,Branch,$339,Two-Door Car,Medsize
TQ32702,Nevada,"$6,991",No,Extended,College,1/27/11,Employed,F,"$22,568",Suburban,Married,88,31,63,0,6,Corporate Auto,Corporate L2,Offer3,Branch,$422,Four-Door Car,Medsize
TS50305,California,"$3,979",No,Basic,High School or Below,2/27/11,Unemployed,F,$0,Suburban,Single,112,11,3,0,1,Personal Auto,Personal L3,Offer1,Agent,$806,SUV,Medsize
BY22068,Arizona,"$23,950",No,Extended,High School or Below,2/18/11,Employed,M,"$39,335",Suburban,Married,201,0,11,0,2,Corporate Auto,Corporate L1,Offer4,Agent,$965,Luxury SUV,Medsize
TJ48439,Oregon,"$2,321",No,Basic,College,1/18/11,Unemployed,F,$0,Suburban,Single,66,0,10,0,1,Personal Auto,Personal L1,Offer3,Branch,$509,Two-Door Car,Small
TE61015,Oregon,"$5,087",No,Basic,College,1/25/11,Unemployed,M,$0,Suburban,Married,72,12,70,0,3,Personal Auto,Personal L1,Offer2,Web,$346,Four-Door Car,Medsize
RD89159,Oregon,"$4,363",Yes,Premium,College,11-3-01,Employed,M,"$58,842",Suburban,Married,110,6,74,0,1,Personal Auto,Personal L3,Offer2,Branch,$528,Four-Door Car,Medsize
VW86720,Oregon,"$7,457",No,Basic,Bachelor,11-5-01,Unemployed,F,$0,Suburban,Single,69,15,73,0,2,Personal Auto,Personal L1,Offer1,Call Center,$678,Four-Door Car,Small
UM76485,Oregon,"$7,028",No,Basic,College,1/28/11,Unemployed,M,$0,Suburban,Single,102,11,90,0,5,Personal Auto,Personal L2,Offer2,Agent,$490,SUV,Medsize
LS62045,Oregon,"$2,832",No,Basic,Bachelor,1/27/11,Employed,F,"$70,037",Suburban,Married,70,6,61,0,1,Personal Auto,Personal L3,Offer4,Web,$410,Four-Door Car,Large
ZG84862,Nevada,"$4,218",No,Basic,High School or Below,11-6-01,Unemployed,M,$0,Suburban,Single,62,19,75,0,3,Personal Auto,Personal L3,Offer1,Branch,$446,Two-Door Car,Small
CD76093,Nevada,"$7,596",No,Basic,College,1/22/11,Employed,M,"$59,847",Suburban,Married,192,28,62,0,1,Corporate Auto,Corporate L3,Offer4,Call Center,$922,Luxury Car,Medsize
FO99259,California,"$8,366",No,Premium,Bachelor,1/26/11,Retired,M,"$26,630",Suburban,Divorced,118,19,27,0,8,Personal Auto,Personal L3,Offer4,Call Center,$581,Four-Door Car,Medsize
KN87338,Oregon,"$2,726",No,Basic,High School or Below,2/19/11,Employed,F,"$48,039",Rural,Married,68,4,37,0,1,Personal Auto,Personal L2,Offer4,Branch,$11,Four-Door Car,Medsize
LT89398,California,"$3,420",No,Extended,High School or Below,1/13/11,Unemployed,M,$0,Suburban,Married,92,2,38,0,1,Personal Auto,Personal L2,Offer4,Web,$442,Four-Door Car,Small
NZ19529,Arizona,"$4,839",No,Extended,High School or Below,2/22/11,Unemployed,M,$0,Suburban,Single,137,18,50,0,1,Personal Auto,Personal L1,Offer2,Agent,"$1,227",SUV,Medsize
PR41853,Arizona,"$4,359",No,Basic,Bachelor,11-2-01,Unemployed,F,$0,Rural,Married,118,18,91,0,1,Corporate Auto,Corporate L2,Offer1,Agent,$102,Sports Car,Medsize
LH92841,Washington,"$7,256",No,Extended,Bachelor,11-5-02,Employed,F,"$88,891",Rural,Married,89,17,56,0,3,Personal Auto,Personal L2,Offer1,Branch,$51,Four-Door Car,Medsize
XR84971,Oregon,"$23,516",No,Extended,Doctor,2/18/11,Employed,F,"$36,537",Rural,Single,85,19,4,0,2,Personal Auto,Personal L1,Offer1,Web,$165,Four-Door Car,Medsize
BP83941,Arizona,"$8,396",No,Basic,Master,2/21/11,Unemployed,F,$0,Suburban,Married,115,18,80,1,3,Personal Auto,Personal L2,Offer3,Web,$552,SUV,Medsize
PY80449,Arizona,"$5,171",No,Extended,High School or Below,1/29/11,Employed,M,"$53,603",Suburban,Married,132,30,1,1,1,Personal Auto,Personal L3,Offer1,Branch,$697,Sports Car,Medsize
ET22260,Nevada,"$5,585",No,Extended,Doctor,1/29/11,Unemployed,M,$0,Rural,Single,80,14,17,0,9,Corporate Auto,Corporate L2,Offer1,Web,$6,Four-Door Car,Medsize
OF47250,California,"$8,639",No,Basic,Doctor,2/15/11,Employed,F,"$92,374",Rural,Divorced,107,16,9,1,3,Personal Auto,Personal L2,Offer2,Call Center,$220,SUV,Medsize
WB58031,California,"$5,282",No,Basic,High School or Below,2/20/11,Employed,M,"$39,658",Suburban,Married,66,32,53,0,7,Corporate Auto,Corporate L3,Offer1,Branch,$317,Four-Door Car,Medsize
UV80201,Oregon,"$8,385",No,Basic,Bachelor,2/16/11,Unemployed,F,$0,Suburban,Single,116,0,35,0,7,Personal Auto,Personal L3,Offer1,Call Center,$557,Sports Car,Medsize
PY10605,Arizona,"$4,633",No,Basic,Bachelor,1/23/11,Unemployed,M,$0,Suburban,Single,70,0,86,0,3,Personal Auto,Personal L2,Offer1,Agent,$336,Two-Door Car,Medsize
JI82682,California,"$2,480",No,Basic,High School or Below,11-3-01,Unemployed,F,$0,Suburban,Married,65,1,60,0,1,Personal Auto,Personal L1,Offer1,Web,$328,Four-Door Car,Medsize
BU14748,Arizona,"$3,619",No,Extended,High School or Below,2/14/11,Employed,M,"$50,755",Suburban,Married,91,21,25,0,1,Personal Auto,Personal L3,Offer4,Agent,$437,Two-Door Car,Medsize
QS75550,Washington,"$2,480",No,Basic,Bachelor,11-7-01,Employed,F,"$93,383",Urban,Single,62,31,64,0,1,Corporate Auto,Corporate L2,Offer1,Branch,$244,Two-Door Car,Medsize
LD26428,Oregon,"$4,893",No,Basic,Bachelor,2/14/11,Unemployed,M,$0,Suburban,Single,73,11,56,0,5,Corporate Auto,Corporate L3,Offer2,Branch,$680,Four-Door Car,Medsize
MY43761,California,"$10,738",No,Extended,High School or Below,2/23/11,Employed,M,"$50,607",Suburban,Single,137,15,0,0,9,Personal Auto,Personal L2,Offer2,Agent,$658,SUV,Large
LO77543,Washington,"$2,617",Yes,Basic,College,2/25/11,Employed,M,"$72,302",Suburban,Divorced,66,6,27,0,1,Special Auto,Special L2,Offer1,Agent,$317,Two-Door Car,Medsize
GY55415,Nevada,"$15,725",No,Premium,Bachelor,2/27/11,Unemployed,F,$0,Suburban,Single,149,16,70,0,2,Corporate Auto,Corporate L1,Offer1,Web,"$1,073",SUV,Medsize
IB42395,Nevada,"$9,553",No,Premium,College,1/18/11,Unemployed,M,$0,Suburban,Single,146,20,14,0,4,Corporate Auto,Corporate L3,Offer1,Agent,"$1,051",SUV,Medsize
ZU74482,Oregon,"$7,507",Yes,Basic,College,11-6-02,Employed,M,"$60,920",Urban,Single,64,10,61,0,2,Personal Auto,Personal L3,Offer2,Agent,$231,Two-Door Car,Medsize
NL74789,California,"$7,325",No,Premium,Bachelor,2/14/11,Unemployed,F,$0,Suburban,Single,105,4,98,0,6,Special Auto,Special L2,Offer1,Branch,$504,Two-Door Car,Medsize
YU86594,Oregon,"$5,333",No,Basic,High School or Below,11-10-02,Employed,M,"$55,674",Rural,Married,66,10,95,0,3,Personal Auto,Personal L3,Offer1,Branch,$82,Four-Door Car,Medsize
QN37451,California,"$12,767",No,Basic,College,1/29/11,Unemployed,M,$0,Suburban,Single,189,28,90,0,5,Corporate Auto,Corporate L2,Offer1,Branch,"$2,201",Luxury Car,Medsize
HS28694,Washington,"$2,830",No,Basic,High School or Below,2/19/11,Employed,F,"$25,317",Rural,Married,71,15,97,0,1,Personal Auto,Personal L2,Offer4,Branch,$50,Two-Door Car,Medsize
IL83479,Oregon,"$3,484",No,Extended,College,11-2-01,Employed,F,"$42,983",Suburban,Married,86,28,18,0,1,Personal Auto,Personal L3,Offer3,Call Center,$413,Four-Door Car,Medsize
EF87528,Arizona,"$4,637",Yes,Basic,College,11-1-01,Retired,M,"$26,802",Suburban,Married,66,7,43,1,5,Special Auto,Special L3,Offer2,Agent,$317,Two-Door Car,Medsize
IV74747,California,"$17,530",No,Extended,Doctor,11-12-01,Unemployed,M,$0,Suburban,Divorced,97,27,96,0,2,Corporate Auto,Corporate L2,Offer4,Web,$469,Four-Door Car,Medsize
JZ81608,Oregon,"$6,979",No,Extended,High School or Below,11-10-02,Employed,M,"$53,808",Rural,Married,88,26,91,0,7,Personal Auto,Personal L2,Offer4,Branch,$190,Four-Door Car,Medsize
EO40136,Arizona,"$2,912",No,Basic,College,1/24/11,Employed,F,"$93,403",Urban,Divorced,73,18,32,0,1,Personal Auto,Personal L2,Offer2,Web,$295,Four-Door Car,Small
ZR40902,Oregon,"$4,209",No,Premium,Bachelor,1/15/11,Medical Leave,F,"$26,435",Suburban,Married,111,32,50,1,1,Corporate Auto,Corporate L2,Offer1,Agent,"$1,012",Four-Door Car,Small
PO89542,Oregon,"$5,010",No,Basic,Bachelor,2/28/11,Unemployed,F,$0,Suburban,Married,68,21,69,0,7,Personal Auto,Personal L2,Offer1,Branch,$326,Four-Door Car,Medsize
FX57380,California,"$5,218",Yes,Basic,Bachelor,2/17/11,Employed,F,"$39,854",Urban,Divorced,66,6,4,0,7,Personal Auto,Personal L2,Offer2,Web,$262,Two-Door Car,Medsize
NM22175,Oregon,"$11,490",No,Premium,College,11-9-01,Unemployed,M,$0,Suburban,Married,161,0,94,0,3,Personal Auto,Personal L3,Offer2,Branch,"$1,053",SUV,Large
BC97773,Nevada,"$2,865",No,Basic,Master,2/17/11,Employed,F,"$91,368",Suburban,Divorced,71,13,95,0,1,Personal Auto,Personal L1,Offer1,Agent,$395,Four-Door Car,Large
MN34012,Arizona,"$8,404",No,Basic,Bachelor,2/25/11,Unemployed,M,$0,Suburban,Married,115,11,63,0,8,Personal Auto,Personal L3,Offer1,Agent,$552,SUV,Medsize
KY29506,California,"$20,396",No,Premium,College,2/27/11,Employed,F,"$92,850",Suburban,Single,104,3,28,1,2,Personal Auto,Personal L2,Offer1,Agent,$499,Four-Door Car,Small
LC44944,Washington,"$36,470",No,Premium,Doctor,1/21/11,Unemployed,F,$0,Suburban,Married,113,0,9,3,2,Personal Auto,Personal L3,Offer2,Branch,$814,Four-Door Car,Small
HC20975,Arizona,"$16,728",No,Basic,Bachelor,1/19/11,Employed,M,"$30,915",Suburban,Married,72,1,6,2,2,Personal Auto,Personal L2,Offer1,Branch,$346,Four-Door Car,Large
IF87079,Arizona,"$5,801",No,Basic,Master,2/14/11,Employed,F,"$48,927",Rural,Divorced,72,1,51,0,9,Personal Auto,Personal L2,Offer1,Agent,$139,Four-Door Car,Medsize
EP18940,Oregon,"$9,473",No,Extended,Bachelor,11-1-01,Unemployed,F,$0,Suburban,Married,86,30,32,0,2,Personal Auto,Personal L3,Offer1,Call Center,$413,Four-Door Car,Medsize
SB44003,Arizona,"$10,485",Yes,Extended,College,11-1-02,Employed,F,"$61,108",Rural,Divorced,89,22,93,0,2,Personal Auto,Personal L3,Offer2,Agent,$49,Four-Door Car,Medsize
MK15785,Nevada,"$4,387",No,Basic,Master,2/24/11,Employed,M,"$48,015",Suburban,Married,110,24,57,0,1,Corporate Auto,Corporate L2,Offer4,Call Center,$528,Sports Car,Medsize
VP89545,Arizona,"$4,523",No,Basic,College,11-1-02,Unemployed,M,$0,Suburban,Married,61,8,78,0,9,Personal Auto,Personal L3,Offer1,Web,$293,Four-Door Car,Medsize
HJ58678,Nevada,"$5,418",No,Basic,College,11-10-02,Employed,F,"$57,587",Urban,Divorced,68,4,83,0,7,Personal Auto,Personal L2,Offer3,Agent,$257,Four-Door Car,Medsize
SH51981,Washington,"$5,246",No,Basic,College,2/21/11,Employed,M,"$70,301",Suburban,Divorced,67,7,43,0,7,Personal Auto,Personal L2,Offer3,Agent,$329,Four-Door Car,Small
IA52178,Arizona,"$15,785",No,Premium,College,11-12-02,Employed,F,"$81,119",Suburban,Married,196,3,67,0,3,Corporate Auto,Corporate L3,Offer4,Web,$941,SUV,Medsize
WC42895,California,"$22,110",No,Basic,Bachelor,2/13/11,Employed,F,"$65,724",Rural,Single,70,13,66,0,2,Personal Auto,Personal L3,Offer2,Agent,$15,Four-Door Car,Medsize
OP54725,Washington,"$9,541",No,Premium,College,1/29/11,Employed,M,"$53,351",Suburban,Married,119,4,7,0,6,Personal Auto,Personal L3,Offer1,Branch,$571,Four-Door Car,Small
YM77369,Oregon,"$4,756",No,Premium,High School or Below,2/28/11,Employed,M,"$56,146",Urban,Married,119,0,91,0,1,Corporate Auto,Corporate L2,Offer4,Web,$402,Four-Door Car,Large
WV15213,California,"$2,447",No,Basic,Bachelor,11-9-01,Employed,M,"$84,658",Rural,Single,62,21,93,0,1,Personal Auto,Personal L1,Offer1,Branch,$45,Four-Door Car,Medsize
GX37592,Nevada,"$5,676",No,Basic,College,1/26/11,Employed,F,"$33,257",Suburban,Married,72,15,14,1,4,Personal Auto,Personal L3,Offer3,Web,$346,Four-Door Car,Medsize
PA48777,Washington,"$2,491",Yes,Basic,High School or Below,11-12-02,Medical Leave,F,"$25,965",Suburban,Divorced,65,23,27,0,1,Personal Auto,Personal L3,Offer1,Agent,$329,Four-Door Car,Medsize
YJ59924,Oregon,"$7,308",No,Extended,College,1/30/11,Employed,M,"$31,115",Suburban,Married,92,21,20,0,3,Personal Auto,Personal L1,Offer3,Agent,$442,Four-Door Car,Medsize
OO35641,Oregon,"$32,872",No,Basic,College,11-5-02,Employed,F,"$78,487",Urban,Divorced,117,5,17,0,2,Personal Auto,Personal L3,Offer3,Agent,$448,SUV,Medsize
EU54076,Oregon,"$5,229",No,Basic,Bachelor,1/31/11,Employed,M,"$92,472",Urban,Married,65,0,3,0,3,Corporate Auto,Corporate L3,Offer2,Agent,$240,Four-Door Car,Medsize
QH56750,Arizona,"$20,701",No,Basic,High School or Below,2/22/11,Unemployed,M,$0,Suburban,Single,64,9,17,0,2,Personal Auto,Personal L1,Offer2,Agent,$461,Four-Door Car,Medsize
VF32979,Washington,"$5,800",No,Basic,Bachelor,1/24/11,Employed,F,"$25,472",Suburban,Divorced,73,5,86,0,9,Corporate Auto,Corporate L2,Offer1,Branch,$350,Four-Door Car,Medsize
ES16126,California,"$4,330",Yes,Premium,College,2/16/11,Employed,M,"$60,475",Suburban,Married,107,9,18,0,1,Personal Auto,Personal L1,Offer2,Branch,$514,Four-Door Car,Medsize
PG42834,Arizona,"$6,293",No,Extended,Bachelor,11-2-02,Employed,F,"$26,577",Rural,Married,79,9,40,0,7,Personal Auto,Personal L2,Offer3,Agent,$74,Four-Door Car,Medsize
OY44814,Arizona,"$4,918",No,Basic,High School or Below,1/22/11,Unemployed,M,$0,Suburban,Single,71,27,81,0,5,Personal Auto,Personal L3,Offer1,Web,$511,Two-Door Car,Medsize
JI97190,California,"$5,166",No,Basic,High School or Below,2/26/11,Employed,M,"$43,461",Suburban,Married,64,24,47,0,6,Personal Auto,Personal L3,Offer3,Branch,$307,Two-Door Car,Large
ZK61113,Oregon,"$6,292",No,Extended,High School or Below,1/22/11,Unemployed,M,$0,Suburban,Single,94,2,61,0,6,Personal Auto,Personal L2,Offer3,Agent,$677,Two-Door Car,Medsize
MU88116,Oregon,"$4,583",No,Basic,Master,1/28/11,Employed,F,"$69,085",Urban,Married,113,10,14,0,1,Corporate Auto,Corporate L3,Offer1,Web,$472,Sports Car,Medsize
TP61305,California,"$6,062",No,Extended,High School or Below,2/18/11,Unemployed,M,$0,Suburban,Single,84,1,94,0,5,Personal Auto,Personal L3,Offer1,Web,$605,Four-Door Car,Medsize
ZO14864,Washington,"$3,417",No,Extended,Master,11-11-02,Employed,F,"$42,526",Urban,Divorced,86,12,71,0,1,Personal Auto,Personal L3,Offer2,Agent,$288,Two-Door Car,Medsize
KP65334,California,"$5,831",No,Extended,College,1/13/11,Unemployed,F,$0,Suburban,Married,77,11,36,0,6,Corporate Auto,Corporate L1,Offer1,Agent,$783,Four-Door Car,Medsize
OH15677,California,"$3,743",No,Basic,High School or Below,11-5-01,Unemployed,M,$0,Suburban,Single,110,35,78,1,1,Personal Auto,Personal L2,Offer1,Agent,"$1,273",Sports Car,Medsize
HB53755,Oregon,"$3,850",No,Basic,High School or Below,1/26/11,Unemployed,F,$0,Suburban,Single,106,10,32,0,1,Personal Auto,Personal L3,Offer1,Agent,$763,Sports Car,Medsize
UF77079,Arizona,"$15,266",No,Extended,High School or Below,1/26/11,Employed,F,"$58,361",Rural,Married,95,17,16,0,2,Personal Auto,Personal L2,Offer2,Agent,$44,Four-Door Car,Medsize
TD20252,Arizona,"$5,318",No,Basic,College,11-8-01,Employed,M,"$74,092",Suburban,Married,67,17,72,0,3,Personal Auto,Personal L2,Offer2,Agent,$322,Four-Door Car,Medsize
TH68362,California,"$2,375",No,Basic,College,11-1-01,Unemployed,F,$0,Suburban,Married,64,2,52,0,1,Corporate Auto,Corporate L3,Offer3,Agent,$381,Four-Door Car,Medsize
JC45487,Washington,"$5,640",Yes,Basic,High School or Below,11-10-01,Employed,M,"$73,168",Suburban,Married,70,21,50,0,3,Personal Auto,Personal L2,Offer2,Agent,$426,Four-Door Car,Medsize
PU95227,Washington,"$3,362",No,Extended,Bachelor,11-2-01,Employed,M,"$22,853",Urban,Married,87,16,89,0,1,Personal Auto,Personal L1,Offer4,Agent,$316,Four-Door Car,Medsize
